Loan_ID,Issue_Date,Borrower_City,Employment_Type,Annual_Income_INR,Loan_Purpose,Loan_Amount_INR,Funded_Amount_INR,Interest_Rate,Loan_Term_Months,Risk_Grade,Loan_Status,Total_Repayment_INR,Investor_Count,Income_Verification,Loan_Channel
P2P100619,2025-05-04,Hyderabad,Salaried,61800.0,Vehicle,657100,623000,11.44,36,B,Active,233900,16,Verified,Mobile App
P2P101645,2021-09-30,Mumbai,Self-employed,91100.0,Small Business,48000,45400,10.52,24,B,Completed,54800,1,Verified,Web
P2P101946,2024-03-17,Bengaluru,Salaried,45900.0,Debt Consolidation,331600,331500,12.27,36,B,Late,149700,8,Verified,Mobile App
P2P101875,2025-02-02,Hyderabad,Salaried,113000.0,Debt Consolidation,209100,203400,12.26,36,B,Defaulted,68300,7,Verified,Mobile App
P2P100351,2024-02-24,Bengaluru,Business Owner,39300.0,Medical,317200,310000,11.02,24,B,Completed,353200,9,Verified,Mobile App
P2P100839,2024-06-22,Bengaluru,Salaried,18000.0,Small Business,219800,209500,9.05,36,A,Completed,257200,5,Verified,Web
P2P100023,2023-02-02,Ahmedabad,Self-employed,44100.0,Wedding,229600,224800,10.27,24,A,Completed,260700,6,Verified,Web
P2P101355,2024-01-30,Mumbai,Salaried,109000.0,Debt Consolidation,326400,314400,11.26,60,B,Completed,439900,12,Verified,Web
P2P101982,2025-04-30,Mumbai,Salaried,18000.0,Vehicle,256000,242000,9.48,36,A,Active,170800,7,Verified,Web
P2P101632,2023-05-18,Pune,Self-employed,101400.0,Debt Consolidation,137600,126900,15.25,36,C,Completed,179800,3,Verified,Web
P2P100488,2023-01-12,Delhi,Salaried,74900.0,Vehicle,138700,129500,11.15,12,B,Active,55600,4,Not Verified,Web
P2P101300,2024-12-31,Pune,Salaried,43700.0,Vehicle,501800,457900,14.12,24,C,Completed,578600,11,Verified,Mobile App
P2P100799,2024-12-16,Bengaluru,Salaried,49800.0,Travel,176300,158800,14.83,12,C,Active,105800,3,Verified,Mobile App
P2P100393,2023-07-03,Kolkata,Self-employed,69500.0,Home Improvement,215100,199900,11.32,24,B,Active,82400,7,Verified,Web
P2P100219,2024-10-05,Delhi,Self-employed,47000.0,Vehicle,189000,170300,14.55,36,C,Active,117000,5,Verified,Web
P2P101538,2024-11-22,Delhi,Business Owner,46700.0,Home Improvement,99400,98400,14.89,24,B,Completed,120000,4,Verified,Mobile App
P2P101562,2022-10-03,Chennai,Freelancer,41200.0,Vehicle,109500,103200,19.94,24,E,Active,40800,2,Verified,Web
P2P100465,2025-11-14,Ahmedabad,Self-employed,143800.0,Medical,425700,395200,12.97,36,C,Active,385600,10,Verified,Mobile App
P2P100154,2024-02-03,Bengaluru,Salaried,35000.0,Vehicle,354100,353500,11.88,48,B,Completed,452500,12,Verified,Mobile App
P2P101134,2022-08-25,Mumbai,Salaried,62800.0,Education,87400,85900,10.11,48,B,Completed,107500,3,Verified,Web
P2P101338,2024-11-21,Mumbai,Salaried,24200.0,Small Business,188100,178600,17.61,12,D,Active,148900,6,Verified,Mobile App
P2P100966,2023-06-02,Bengaluru,Salaried,57000.0,Small Business,62900,60600,,36,A,Completed,70900,2,Verified,Mobile App
P2P101216,2022-08-26,Pune,,49200.0,Debt Consolidation,477000,443200,10.95,60,A,Completed,630800,14,Not Verified,Web
P2P100408,2021-02-03,Delhi,Salaried,48300.0,Debt Consolidation,124600,116800,10.69,24,B,Active,82500,3,Verified,Web
P2P100161,2023-06-25,Bengaluru,Salaried,51000.0,Small Business,296400,289000,12.34,36,B,Late,211100,6,Not Verified,Mobile App
P2P100599,2022-06-21,Jaipur,Salaried,84200.0,Debt Consolidation,203900,188600,11.65,36,B,Late,115100,5,Verified,Web
P2P101938,2025-05-28,Pune,Salaried,35600.0,Debt Consolidation,379800,366200,12.65,36,C,Completed,472600,9,Not Verified,Web
P2P100723,2021-07-23,Ahmedabad,Salaried,91800.0,Vehicle,226900,226600,8.96,36,A,Active,116600,7,Verified,Web
P2P100503,2023-03-07,Hyderabad,Salaried,37300.0,Medical,285400,281500,17.28,24,C,Completed,355900,6,Verified,Mobile App
P2P101829,2025-04-25,Pune,Salaried,48600.0,Vehicle,271600,255700,14.49,24,C,Completed,324600,5,Verified,Web
P2P100402,2025-09-01,Jaipur,Salaried,29300.0,Debt Consolidation,333100,311400,15.76,36,C,Active,188700,6,Verified,Web
P2P100713,2024-01-07,Chennai,Salaried,47900.0,Home Improvement,191400,179600,18.49,24,D,Completed,230000,5,Not Verified,Mobile App
P2P100958,2021-05-24,Chennai,Self-employed,165800.0,Vehicle,186800,175400,17.89,36,D,Completed,244400,7,Not Verified,Mobile App
P2P101787,2024-09-15,Delhi,Salaried,67100.0,Medical,362900,347800,9.26,36,A,Completed,427500,8,Verified,Web
P2P100726,2025-06-18,Bengaluru,Salaried,33100.0,Home Improvement,441500,416600,15.75,36,C,Completed,580100,15,Verified,Web
P2P100495,2023-12-24,Lucknow,Self-employed,109900.0,Education,157500,148800,12.23,24,B,Active,69900,5,Verified,Mobile App
P2P101112,2022-09-04,Jaipur,Business Owner,65800.0,Debt Consolidation,169100,169000,13.08,24,B,Completed,194100,4,Verified,Web
P2P101639,2025-12-22,Bengaluru,Salaried,22600.0,Debt Consolidation,152100,145800,14.1,36,D,Active,89400,3,Verified,Mobile App
P2P100016,2022-05-31,Kolkata,Salaried,43400.0,Home Improvement,379900,372900,14.24,12,C,Active,284500,9,Verified,Mobile App
P2P101715,2021-06-28,Bengaluru,Self-employed,39500.0,Travel,109500,109400,10.49,36,B,Active,83300,3,Verified,Web
P2P100437,2021-08-11,Pune,Salaried,206100.0,Home Improvement,575000,563300,21.42,24,E,Late,302200,19,Verified,Web
P2P101289,2021-04-12,Lucknow,Salaried,37600.0,Wedding,388900,377000,9.56,12,A,Active,246100,9,Verified,Mobile App
P2P101692,2024-02-23,Jaipur,Salaried,82800.0,Education,83100,76800,14.93,36,C,Completed,103700,2,Verified,Mobile App
P2P102000,2023-01-14,Bengaluru,Salaried,44300.0,Debt Consolidation,116600,113100,12.06,12,B,Late,53400,3,Not Verified,Mobile App
P2P100963,2022-10-23,Lucknow,Salaried,51500.0,Home Improvement,120000,117800,19.48,36,E,Active,95200,3,Verified,Web
P2P100293,2025-05-25,Lucknow,Salaried,24000.0,Debt Consolidation,206700,189000,11.39,24,B,Completed,233100,7,Verified,Web
P2P100818,2023-08-23,Jaipur,Business Owner,74900.0,Debt Consolidation,538600,513100,12.59,24,B,Active,420400,16,Not Verified,Mobile App
P2P100841,2021-02-10,Jaipur,Freelancer,55900.0,Home Improvement,258600,233200,12.21,36,B,Completed,304500,8,Verified,Web
P2P101147,2025-04-23,Kolkata,Self-employed,96000.0,Wedding,171700,154500,15.47,24,C,Active,96900,3,Verified,Web
P2P100386,2025-05-01,Pune,Salaried,,Medical,539500,498800,9.83,36,A,Active,314000,10,Verified,Mobile App
P2P100092,2025-01-09,Kolkata,Salaried,40800.0,Travel,175700,158400,10.43,24,A,Completed,195100,5,Not Verified,Mobile App
P2P100917,2023-02-06,Delhi,Salaried,33300.0,Small Business,122600,112600,10.55,36,B,Active,88700,2,Verified,Mobile App
P2P100305,2025-01-25,Delhi,Business Owner,38200.0,Wedding,87300,79200,11.26,36,B,Active,58100,2,Verified,Web
P2P101481,2025-05-19,Delhi,Business Owner,57700.0,Debt Consolidation,106900,100500,14.63,48,C,Defaulted,18100,2,Verified,Web
P2P101194,2024-08-22,Mumbai,Freelancer,43900.0,Home Improvement,100200,92800,10.8,60,B,Active,55500,3,Verified,Web
P2P101748,2022-11-26,Kolkata,Freelancer,57100.0,Home Improvement,291700,277500,21.45,60,E,Active,211400,6,Verified,Web
P2P100282,2023-04-30,Pune,Self-employed,27500.0,Home Improvement,331300,301400,17.47,24,D,Active,286700,8,Not Verified,Mobile App
P2P100232,2024-02-23,Jaipur,Salaried,96800.0,Debt Consolidation,540600,490000,14.1,36,C,Completed,660300,11,Not Verified,Web
P2P101524,2021-11-07,Chennai,Salaried,92900.0,Debt Consolidation,81200,73700,17.77,12,D,Late,57100,2,Verified,Mobile App
P2P100443,2023-07-08,Chennai,Salaried,35000.0,Small Business,834600,829800,13.3,36,C,Late,623400,32,Verified,Mobile App
P2P100665,2021-11-08,Jaipur,Business Owner,42400.0,Medical,173700,170000,10.55,36,B,Late,112100,4,Verified,Mobile App
P2P100996,2021-10-08,Pune,Business Owner,34200.0,Vehicle,138700,130500,14.69,24,C,Active,85100,5,Verified,Mobile App
P2P100814,2025-09-24,Kolkata,Salaried,45300.0,Debt Consolidation,397700,367700,11.65,48,B,Active,256400,8,Verified,Web
P2P100144,2023-02-18,Ahmedabad,Business Owner,36700.0,Home Improvement,126500,119700,14.25,48,C,Active,52700,3,Verified,Mobile App
P2P100669,2022-06-07,Bengaluru,Self-employed,34000.0,Small Business,170600,168000,7.5,24,A,Completed,185400,4,Verified,Web
P2P100822,2021-01-15,Hyderabad,Salaried,53900.0,Debt Consolidation,222000,212600,12.53,48,B,Completed,294400,6,Verified,Mobile App
P2P100181,2023-05-06,Pune,Salaried,36900.0,Home Improvement,762700,740400,19.74,36,E,Defaulted,154200,18,Verified,Web
P2P101423,2021-05-08,Delhi,Freelancer,114900.0,Small Business,135100,123700,12.53,60,B,Active,99400,5,Verified,Web
P2P100521,2024-07-12,Mumbai,Business Owner,,Small Business,261400,246800,15.2,36,C,Active,139400,7,Verified,Mobile App
P2P101585,2025-12-16,Hyderabad,Salaried,93100.0,Home Improvement,200800,194400,10.35,24,B,Late,120200,4,Verified,Mobile App
P2P101703,2023-03-11,,Salaried,97700.0,Home Improvement,479000,475200,11.31,12,A,Completed,511800,16,Verified,Web
P2P100962,2024-07-26,Delhi,Salaried,101400.0,Home Improvement,133700,127000,7.96,36,A,Completed,157100,4,Verified,Mobile App
P2P100588,2022-01-23,Bengaluru,Salaried,52700.0,Small Business,185400,170000,7.5,60,A,Active,96800,4,Verified,Mobile App
P2P100204,2025-08-27,Chennai,Freelancer,49000.0,Debt Consolidation,180400,172100,10.23,36,A,Completed,216300,4,Not Verified,Mobile App
P2P100694,2022-10-16,Kolkata,Salaried,48100.0,Education,235000,231200,11.92,24,B,Completed,273600,7,Not Verified,Web
P2P100308,2023-04-01,Delhi,Self-employed,60300.0,Medical,133500,121300,14.11,36,C,Active,83900,2,Not Verified,Mobile App
P2P100853,2022-08-01,Jaipur,Business Owner,46200.0,Debt Consolidation,181600,179900,13.52,36,B,Active,87500,6,Not Verified,Web
P2P100479,2025-11-23,Hyderabad,Self-employed,94500.0,Debt Consolidation,136500,127000,12.08,24,A,Active,76100,3,Verified,Web
P2P100192,2025-08-26,Chennai,Business Owner,74100.0,Wedding,153300,152500,9.72,12,B,Defaulted,52800,4,Not Verified,Mobile App
P2P100675,2023-09-14,Bengaluru,Salaried,63500.0,Wedding,268600,259200,7.5,36,A,Completed,304900,5,Verified,Web
P2P101149,2025-06-29,Hyderabad,Self-employed,44800.0,Vehicle,196500,190000,9.24,24,B,Completed,220700,6,Verified,Web
P2P100108,2025-03-02,Bengaluru,Salaried,59700.0,Wedding,214200,211200,10.41,36,A,Completed,260200,7,Verified,Mobile App
P2P101342,2023-12-22,Delhi,Freelancer,55200.0,Medical,229300,227900,11.0,12,B,Completed,243400,7,Verified,Web
P2P101519,2022-10-19,Kolkata,Salaried,72000.0,Debt Consolidation,266500,243100,9.62,36,A,Completed,308800,6,Verified,Web
P2P100391,2025-12-20,Bengaluru,Salaried,49400.0,Home Improvement,310600,297900,15.08,24,C,Completed,373100,7,Not Verified,Mobile App
P2P100342,2024-01-10,Chennai,Salaried,40700.0,Debt Consolidation,248100,240400,16.36,24,D,Completed,305400,5,Not Verified,Mobile App
P2P100737,2023-08-11,Lucknow,Salaried,19700.0,Travel,363900,328100,9.28,36,A,Completed,431600,8,Verified,Web
P2P101503,2021-03-20,Bengaluru,Salaried,51200.0,Travel,375500,346400,14.9,24,C,Completed,440800,10,Verified,Mobile App
P2P100542,2024-07-31,Kolkata,Salaried,37500.0,Small Business,182500,171100,12.83,36,B,Active,78100,4,Not Verified,Web
P2P101681,2023-05-15,Jaipur,Salaried,53200.0,Small Business,309700,296200,14.54,24,C,Completed,351700,9,Verified,Mobile App
P2P101607,2021-07-27,Mumbai,Business Owner,77900.0,Vehicle,438700,421600,8.35,48,A,Completed,523600,9,Verified,Web
P2P101798,2021-08-09,Mumbai,Freelancer,59300.0,Debt Consolidation,150600,139100,17.75,24,D,Active,111200,3,Not Verified,Mobile App
P2P100717,2025-06-04,Bengaluru,Self-employed,98300.0,Medical,193900,193400,9.63,24,A,Completed,217400,4,Verified,Web
P2P101943,2025-04-08,Jaipur,Salaried,40000.0,Debt Consolidation,631300,575100,11.61,36,B,Active,405300,15,Verified,Mobile App
P2P101165,2022-04-08,Chennai,Salaried,47600.0,Debt Consolidation,558600,544700,19.65,36,D,Active,410700,18,Verified,Mobile App
P2P101775,2025-04-10,Delhi,Salaried,53000.0,Small Business,143600,132600,11.72,24,B,Completed,162400,3,Verified,Mobile App
P2P100798,2024-05-29,Delhi,Business Owner,29200.0,Medical,159000,143300,16.78,36,D,Defaulted,31600,3,Verified,Mobile App
P2P100015,2022-05-27,Hyderabad,Self-employed,156600.0,Education,194700,184800,9.03,24,A,Completed,213400,4,Verified,Web
P2P101050,2021-03-07,Hyderabad,,58200.0,Debt Consolidation,300500,287000,11.35,24,C,Active,165100,10,Not Verified,Web
P2P101687,2025-09-26,Kolkata,Salaried,63700.0,Wedding,116300,111600,13.2,60,C,Active,64800,4,Verified,Mobile App
P2P100113,2025-10-05,Jaipur,Salaried,64800.0,Debt Consolidation,151100,147700,12.27,24,B,Completed,177100,3,Verified,Mobile App
P2P101364,2024-09-08,Ahmedabad,Self-employed,73400.0,Debt Consolidation,503700,477300,16.51,12,D,Completed,548500,14,Verified,Web
P2P101859,2025-06-18,Bengaluru,Salaried,51600.0,Home Improvement,83400,75500,12.18,12,B,Completed,87400,2,Verified,Web
P2P100279,2024-12-24,Ahmedabad,Salaried,48300.0,Medical,246300,236400,13.16,36,C,Completed,311300,7,Verified,Mobile App
P2P101170,2023-01-23,Mumbai,Business Owner,47900.0,Home Improvement,612900,607900,11.27,60,A,Active,401900,18,Verified,Web
P2P100031,2024-08-02,Pune,,45100.0,Debt Consolidation,242600,238900,,24,C,Active,162500,7,Verified,Web
P2P100562,2022-08-08,Delhi,,61700.0,Small Business,74900,68600,12.4,36,C,Completed,91600,2,Verified,Web
P2P100833,2022-02-20,Hyderabad,Self-employed,46100.0,Debt Consolidation,81700,73700,12.39,24,B,Completed,91800,2,Verified,Mobile App
P2P101821,2022-07-22,Delhi,Business Owner,66400.0,Home Improvement,346600,343500,12.0,12,B,Completed,372000,8,Verified,Web
P2P101328,2025-04-14,Kolkata,Salaried,65700.0,Education,828600,805700,8.46,36,A,Active,381000,22,Verified,Mobile App
P2P101910,2022-03-11,Hyderabad,Salaried,73400.0,Home Improvement,285800,283800,9.01,12,A,Active,95600,8,Verified,Mobile App
P2P100452,2024-05-19,Lucknow,Salaried,64800.0,Travel,172400,162600,9.96,24,B,Active,69900,4,Verified,Web
P2P100793,2024-02-28,Delhi,Salaried,74500.0,Education,485100,446900,15.19,24,C,Completed,591900,10,Verified,Web
P2P100159,2022-10-05,Bengaluru,Freelancer,46300.0,Education,135100,122200,15.09,12,C,Completed,150500,3,Verified,Mobile App
P2P100710,2024-11-23,Jaipur,Self-employed,55800.0,Debt Consolidation,94600,92600,13.58,24,C,Active,49700,2,Not Verified,Web
P2P101657,2024-05-12,Chennai,Self-employed,57300.0,Home Improvement,335800,332700,15.1,24,C,Active,287100,11,Verified,Web
P2P100911,2024-07-06,Delhi,Business Owner,30800.0,Debt Consolidation,484100,447700,11.55,60,B,Late,144900,11,Verified,Web
P2P101032,2024-07-16,Mumbai,Salaried,103100.0,Home Improvement,387700,352600,15.73,60,D,Completed,567300,7,Verified,Web
P2P100004,2024-07-19,Pune,Salaried,85400.0,Debt Consolidation,369600,365700,13.02,36,C,Active,153600,9,Verified,Web
P2P100120,2024-04-19,Chennai,Self-employed,38000.0,Wedding,406300,381700,10.71,36,B,Active,233000,8,Verified,Web
P2P101689,2024-07-31,Delhi,Salaried,94800.0,Debt Consolidation,558600,516700,14.43,60,C,Active,557700,13,Verified,Web
P2P101090,2022-09-21,Bengaluru,Salaried,57000.0,Debt Consolidation,588700,539000,15.19,24,D,Active,298600,11,Verified,Web
P2P101891,2021-10-31,Bengaluru,Self-employed,53300.0,Small Business,443100,425100,7.65,36,A,Active,360800,16,Verified,Mobile App
P2P101547,2025-05-04,Kolkata,Salaried,41000.0,Debt Consolidation,128400,120600,9.75,36,A,Active,71800,4,Verified,Mobile App
P2P101057,2025-03-17,Kolkata,Salaried,32200.0,Medical,170200,164500,12.46,36,B,Defaulted,24700,4,Verified,Web
P2P100871,2023-07-06,Hyderabad,Salaried,51000.0,Wedding,331600,325400,14.99,36,C,Active,254200,10,Verified,Web
P2P100075,2025-01-01,Delhi,Self-employed,64600.0,Vehicle,90600,90100,13.48,24,C,Active,65300,2,Verified,Mobile App
P2P100183,2025-09-29,,Self-employed,75500.0,Debt Consolidation,798700,719800,10.03,24,A,Completed,887400,17,Verified,Mobile App
P2P101052,2024-04-03,Hyderabad,Business Owner,93500.0,Education,245400,221500,14.28,60,B,Active,217000,6,Verified,Mobile App
P2P100993,2022-12-25,Mumbai,Salaried,58100.0,Education,783000,748800,13.66,36,C,Active,680700,24,Verified,Mobile App
P2P100895,2024-11-03,Hyderabad,Salaried,67400.0,Debt Consolidation,597600,594100,13.26,36,B,Active,333600,19,Verified,Mobile App
P2P101382,2023-08-08,Mumbai,,110100.0,Home Improvement,132900,127500,15.87,12,C,Completed,150300,5,Not Verified,Web
P2P101036,2024-12-16,Ahmedabad,Salaried,25200.0,Debt Consolidation,191600,178700,8.2,12,A,Completed,197200,6,Verified,Web
P2P100670,2023-01-20,Bengaluru,Self-employed,53700.0,Home Improvement,575500,551800,17.46,24,D,Completed,678600,17,Verified,Mobile App
P2P100267,2024-12-17,Lucknow,Self-employed,60700.0,Medical,294000,279700,17.96,60,D,Completed,463600,9,Verified,Mobile App
P2P101590,2025-01-14,Bengaluru,Self-employed,88600.0,Debt Consolidation,399000,375700,15.47,36,C,Completed,519300,10,Not Verified,Mobile App
P2P100125,2022-09-12,Kolkata,Business Owner,38100.0,Travel,377500,350600,9.15,24,A,Late,165200,8,Not Verified,Web
P2P100283,2023-07-10,Kolkata,Salaried,112700.0,Education,185100,175300,11.84,36,B,Active,82900,4,Not Verified,Mobile App
P2P101773,2025-08-19,Mumbai,Salaried,21600.0,Home Improvement,399500,391900,14.25,36,C,Active,342800,9,Verified,Web
P2P101142,2023-05-18,Bengaluru,Salaried,78400.0,Wedding,231700,213700,10.93,24,B,Active,99300,8,Verified,Mobile App
P2P101980,2025-06-18,Chennai,Salaried,102100.0,Home Improvement,211300,202300,10.57,48,B,Defaulted,90600,5,Not Verified,Mobile App
P2P101651,2021-04-21,Bengaluru,Self-employed,48700.0,Small Business,123400,117300,13.88,48,C,Defaulted,18700,4,Verified,Web
P2P101462,2024-10-08,Delhi,Salaried,72300.0,Debt Consolidation,271800,263300,12.45,36,B,Completed,324500,8,Not Verified,Web
P2P101770,2023-08-15,Chennai,Business Owner,74500.0,Debt Consolidation,106500,96000,16.0,36,C,Active,97800,2,Verified,Mobile App
P2P100767,2025-03-11,Lucknow,Business Owner,113300.0,Education,580100,579400,18.4,24,D,Active,244200,15,Verified,Mobile App
P2P100502,2024-04-14,Bengaluru,Salaried,116800.0,Small Business,332400,308100,14.83,48,C,Active,140200,8,Verified,Mobile App
P2P100539,2023-11-29,Hyderabad,Salaried,41300.0,Small Business,139000,136800,17.51,24,D,Active,59200,4,Verified,Web
P2P101431,2023-12-07,Mumbai,Self-employed,45900.0,Medical,502100,465800,12.58,12,B,Completed,548800,11,Verified,Mobile App
P2P101730,2024-08-14,Pune,Freelancer,108100.0,Medical,406800,382800,17.76,48,D,Active,346700,13,Verified,Web
P2P101241,2025-07-21,Ahmedabad,Freelancer,78700.0,Home Improvement,366000,343500,13.44,36,C,Completed,464300,7,Verified,Mobile App
P2P100383,2024-09-04,Bengaluru,Salaried,55400.0,Wedding,387700,373800,17.28,48,D,Completed,553900,12,Verified,Web
P2P100415,2024-09-08,Mumbai,Salaried,88200.0,Education,334400,322500,18.54,12,D,Completed,365400,8,Verified,Mobile App
P2P101359,2023-01-04,Mumbai,Business Owner,102000.0,Vehicle,212700,199700,14.62,12,C,Completed,232900,8,Verified,Mobile App
P2P101409,2024-06-29,Mumbai,Salaried,63900.0,Debt Consolidation,111400,106100,17.52,48,D,Completed,155000,4,Verified,Web
P2P101874,2025-06-16,Jaipur,Business Owner,91100.0,Vehicle,193100,175000,11.44,12,B,Completed,213700,4,Verified,Mobile App
P2P100058,2022-06-29,Hyderabad,Salaried,28000.0,Home Improvement,149700,145500,10.15,36,A,Active,60800,5,Verified,Mobile App
P2P101811,2024-10-22,Mumbai,Salaried,24900.0,Small Business,142200,135500,15.1,36,C,Late,56700,5,Not Verified,Mobile App
P2P101610,2024-04-20,Mumbai,Salaried,70900.0,Travel,412700,391100,8.02,36,A,Completed,468800,11,Not Verified,Web
P2P100501,2024-12-19,Mumbai,Self-employed,19100.0,Vehicle,303800,286300,13.44,12,A,Completed,320400,9,Not Verified,Web
P2P101072,2022-09-25,Hyderabad,Self-employed,23300.0,Medical,272800,264200,19.94,36,E,Late,140000,5,Not Verified,Mobile App
P2P101695,2023-06-25,Jaipur,Self-employed,63700.0,Home Improvement,60000,54700,12.19,12,B,Completed,66700,1,Not Verified,Web
P2P100117,2025-05-01,Chennai,Business Owner,68600.0,Home Improvement,153900,145700,9.24,48,B,Active,105300,5,Verified,Mobile App
P2P101412,2021-12-09,Hyderabad,Salaried,63900.0,Debt Consolidation,177400,168800,13.88,60,C,Late,83100,3,Verified,Mobile App
P2P100526,2024-01-02,Lucknow,Salaried,54700.0,Debt Consolidation,273700,255000,12.38,36,B,Completed,343200,7,Not Verified,Web
P2P101545,2025-11-15,Mumbai,Self-employed,36800.0,Vehicle,261900,240500,11.12,60,A,Completed,340900,7,Not Verified,Web
P2P100082,2024-08-26,Lucknow,Salaried,52000.0,Debt Consolidation,493500,471500,14.75,36,C,Completed,643600,9,Verified,Mobile App
